SEQ,MNAME,PRICE,MYEAR,MILEAGE,COLOR,TRANS,F_TYPE,DISP,VTYPE,VNUM,CU_HIS,MVD_HIS,AVD_HIS,FD_HIS,VT_HIS,US_HIS,L_NAME
6361,현대 LF쏘나타 2.0 케어플러스,1430,2017,86468,흰색,오토,가솔린,1999,중형,16주9169,0,0,0,0,0,2,현대 쏘나타
6362,현대 아반떼AD 1.6 GDi 모던,1050,2017,130960,은색,오토,가솔린,1591,준중형,58나7204,0,0,0,0,0,1,현대 아반떼
6363,현대 포터2 포레스트 캠핑카 더블캡 초장축 2WD 디럭스,6350,2021,5183,흰색,오토,디젤,2497,트럭,99마0307,0,0,0,0,0,1,현대 포터
6364,현대 포터2 초장축 슈퍼캡 CRDi Style,1590,2020,41212,파랑색,수동,디젤,2497,트럭,97우0147,0,0,0,0,0,1,현대 포터
6365,현대 싼타페 더 프라임 디젤 R2.2 2WD 7인승 익스클루시브 스페셜,1660,2016,92440,메탈색,오토,디젤,2200,SUV,33로1554,0,0,0,0,0,1,현대 싼타페
6366,현대 더 뉴 그랜저 2.5 캘리그래피,900,2016,198958,검정색,오토,디젤,2497,승합,77거4546,1,0,0,0,0,1,현대 그랜저
6367,현대 더 뉴 그랜저 2.5 프리미엄 초이스,1899,2019,51760,쥐색,오토,기타,1,중형,25부5256,0,0,0,0,0,0,현대 그랜저
6368,현대 캐스퍼 1.0 터보 가솔린 인스퍼레이션,780,2013,115000,회색,오토,LPG,1999,중형,24가4916,0,0,0,0,0,3,기아 레이
6369,현대 그랜저IG 3.0 익스클루시브 기본형,1360,2016,123941,회색,오토,디젤,1998,SUV,40저5440,0,0,0,0,0,0,현대 그랜저
6370,현대 펠리세이드 2.2 디젤 8인승 AWD 익스클루시브,980,2013,144490,회색,오토,가솔린,3342,대형,132다9124,0,0,0,0,0,3,현대 펠리세이드
6371,현대 스타리아 2.2 투어러 11 AWD 모던,1370,2012,60574,회색,오토,가솔린,3778,대형,30가7225,0,0,0,0,0,4,현대 스타리아
6372,현대 포터2 초장축 슈퍼캡 CRDi Modern,1030,2018,80728,파랑색,수동,디젤,2497,트럭,85서2280,0,0,0,0,0,2,현대 포터
6373,현대 올 뉴 투싼 디젤(e-VGT R)2.0 2WD 모던,1290,2015,103639,흰색,오토,디젤,1995,SUV,31오3897,0,0,0,0,0,4,현대 투싼
6374,현대 i40 2.0 GDI SMART,690,2012,113728,흰색,오토,가솔린,1999,중형,24더9249,0,0,0,0,0,4,BMW i4
6375,현대 쏘나타 (DN8) 2.0 프리미엄,1850,2019,70849,흰색,오토,가솔린,1999,중형,175고8912,1,0,0,0,0,2,현대 쏘나타
6376,현대 NF쏘나타트랜스폼 LPG N20 Premier,260,2008,175350,흰색,오토,LPG,1998,중형,23루6009,0,0,0,0,0,2,현대 쏘나타
6377,현대 더 뉴 아반떼 AD Smartstream G1.6 스마트초이스,1370,2019,44720,파랑색,오토,가솔린,1849,준중형,24버1462,0,0,0,0,0,3,현대 아반떼
6378,현대 싼타페 TM 디젤 2.0 4WD 익스클루시브,2290,2018,90680,회색,오토,디젤,1995,SUV,53모1230,0,0,0,0,0,0,현대 싼타페
6379,현대 제네시스 BH330 GRAND 기본형,380,2009,182742,검정색,오토,가솔린,3298,대형,40구7187,0,0,0,0,0,3,현대 제네시스
6380,현대 포터2 초장축 파워게이트 슈퍼캡 SUP,2330,2022,37894,흰색,오토,디젤,2497,트럭,809라2451,0,0,0,0,0,1,현대 포터
6381,현대 그랜드스타렉스 5인승 밴 CVX 디럭스,590,2013,260731,회색,오토,디젤,2497,승합,85보4623,0,0,0,0,0,1,현대 스타렉스
6382,현대 펠리세이드 3.8 가솔린 7인승 AWD 프레스티지,1000,2016,153775,검정색,오토,디젤,2497,승합,78고1916,1,0,0,0,0,1,현대 펠리세이드
6383,현대 올 뉴 투싼 디젤(e-VGT R)2.0 2WD 모던,450,2011,81498,검정,오토,가솔린,1400,소형,67수1548,0,0,0,0,0,4,현대 투싼
6384,현대 포터2 장축 슈퍼캡 덤프 SUP 4WD,2150,2020,44114,파랑색,수동,디젤,2497,트럭,81머6292,0,0,0,0,0,2,현대 포터
6385,현대 올 뉴 아반떼(CN7) 1.6 가솔린 모던,1650,2022,28948,빨강색,CVT,가솔린,1598,소형,317머3906,0,0,0,0,0,1,현대 아반떼
6386,현대 투싼ix 디젤 2WD LX20 스마트팩,560,2010,190655,흰색,오토,디젤,1995,SUV,40부3181,0,0,0,0,0,3,BMW X2
6387,현대 싼타페 DM R2.0 2WD PREMIUM 기본형,1370,2014,76623,흰색,오토,디젤,1995,SUV,20소7417,0,0,0,0,0,3,현대 싼타페
6388,현대 올 뉴 투싼 디젤(e-VGT R)2.0 2WD 모던,1460,2015,79746,흰색,오토,디젤,1995,SUV,43머7958,0,0,0,0,0,2,현대 투싼
6389,현대 포터2 초장축 하이내장탑차 슈퍼캡 PLUS(경제),1700,2020,54332,흰색,오토,디젤,2498,트럭,837부1220,1,0,0,0,0,8,현대 포터
6390,현대 싼타페 TM 디젤 2.2 2WD 프레스티지,2300,2019,68137,흰색,오토,디젤,2199,SUV,122호2684,1,0,0,0,0,0,현대 싼타페
6391,현대 제네시스 BH380(수출형) 로얄,799,2014,84162,흰색,오토,가솔린,3778,대형,54루7360,0,0,0,0,0,3,현대 제네시스
6392,현대 제네시스 BH330 MODERN 기본형,700,2012,192093,검정색,오토,가솔린,3342,대형,19주2232,0,0,0,0,0,2,현대 제네시스
6393,현대 더 뉴 그랜드 스타렉스 밴 5인승 스타일,1490,2018,96768,회색,오토,디젤,2497,승합,84너0457,0,0,0,0,0,0,현대 스타렉스
6394,현대 쏘나타 (DN8) 2.0 프리미엄,1995,2020,60000,검정,오토,가솔린,1999,중형,135러7062,1,0,0,0,0,1,현대 쏘나타
6395,현대 스타리아 카고 3.5 LPG 카고 5 모던,1050,2018,116362,흰색,수동,디젤,2497,트럭,84오6139,0,0,0,0,0,3,현대 스타리아
6396,현대 포터2 초장축 슈퍼캡 내장탑파워게이트 SUP,720,2012,57488,은색,오토,가솔린,1591,준중형,43도9612,0,0,0,0,0,1,현대 포터
6397,현대 펠리세이드 3.8 가솔린 7인승 프레스티지,1050,2013,70907,회색,오토,하이브리드(가솔린),1999,중형,57소7823,0,0,0,0,0,2,현대 펠리세이드
6398,현대 아반떼AD 1.6 GDi 스마트,999,2016,72686,파랑색,오토,가솔린,1591,준중형,68노0660,0,0,0,0,0,1,현대 아반떼
6399,현대 올 뉴 투싼 디젤(e-VGT R)2.0 2WD 스타일 스페셜,1390,2016,110000,흰색,오토,디젤,1995,SUV,39부0754,0,0,0,0,0,3,현대 투싼
6400,현대 그랜드스타렉스 12인승 왜건 CVX 모던,1470,2016,142202,검정색,오토,디젤,2497,승합,78고5124,1,0,0,0,0,2,현대 스타렉스
6401,현대 뉴 투싼 ix 디젤(e-VGT)2WD 스마트 스페셜,1000,2014,94325,흰색,오토,디젤,1995,SUV,33너9781,1,0,0,0,0,3,현대 투싼
6402,현대 더 뉴 벨로스터 1.6 터보 디 스펙,880,2015,91000,회색,수동,가솔린,1599,준중형,63소9144,0,0,0,0,0,7,현대 벨로스터
6403,현대 아이오닉5 롱레인지 AWD 프레스티지,4050,2022,12118,회색,오토,전기,111,SUV,05보4342,0,0,0,0,0,2,현대 아이오닉5
6404,현대 펠리세이드 3.8 가솔린 7인승 AWD 프레스티지,1390,2018,59627,흰색,오토,디젤,2497,트럭,839버5250,1,0,0,0,0,1,현대 펠리세이드
6405,현대 포터2 초장축 슈퍼캡 CRDi Smart,1355,2016,92300,회색,오토,하이브리드(가솔린),1999,중형,51수0439,0,0,0,0,0,3,현대 포터
6406,현대 싼타페 더 프라임 디젤 R2.0 2WD 5인승 프리미엄,1450,2015,112805,흰색,오토,디젤,1995,SUV,56마0956,0,0,0,0,0,2,현대 싼타페
6407,현대 더 뉴 그랜저 2.5 익스클루시브,2600,2021,44956,검정색,오토,가솔린,2497,대형,149호5545,1,0,0,0,0,0,현대 그랜저
6408,현대 에쿠스(신형) VS380 프레스티지 VVIP PACK,990,2011,133207,검정색,오토,가솔린,3778,대형,63누8676,1,0,0,0,0,3,현대 에쿠스
6409,현대 그랜저HG HG240 모던,950,2015,92080,검정,오토,가솔린,2359,대형,11주5257,0,0,0,0,0,5,현대 그랜저
6410,현대 쏘나타 뉴 라이즈 2.0 모던,1430,2019,82661,흰색,오토,LPG,1999,중형,161우2945,1,0,0,0,0,2,현대 쏘나타
6411,현대 그랜드스타렉스 11인승 리무진 4WD 기본형,1799,2015,76548,인기색상,오토,디젤,2048,승합,73마9495,0,0,0,0,0,7,현대 스타렉스
6412,현대 쏠라티 캠핑카 4인승,3400,2016,68847,검정색,수동,디젤,2048,승합,79조6586,0,0,0,0,0,5,현대 쏠라티
6413,현대 포터2 초장축 슈퍼캡 CRDi HI-SUP 고급형,990,2013,128070,흰색,오토,디젤,2497,트럭,95버4548,0,0,0,0,0,2,현대 포터
6414,현대 더 뉴 아반떼 1.6 VGT 모던 기본형,670,2013,92468,빨강색,오토,디젤,1849,준중형,13조3377,0,0,0,0,0,2,현대 아반떼
6415,현대 코나 하이브리드 1.6 HEV 모던 스페셜,1270,2020,207312,회색,오토,하이브리드(가솔린),2191,SUV,233로6165,1,0,0,0,0,1,현대 코나
6416,현대 펠리세이드 2.2 디젤 7인승 캘리그래피,590,2013,189550,검정색,오토,가솔린,2999,대형,18저1979,0,0,0,0,0,6,현대 펠리세이드
6417,현대 더 뉴 아반떼 AD Smartstream G1.6 스마트,2430,2022,15900,흰색,오토,디젤,2500,트럭,820너7990,0,0,0,0,0,1,현대 아반떼
6418,현대 펠리세이드 2.2 디젤 7인승 익스클루시브,450,2012,146827,흰색,오토,하이브리드(LPG),1600,준중형,49도9553,0,0,0,0,0,9,현대 펠리세이드
6419,현대 펠리세이드 3.8 가솔린 8인승 익스클루시브,1370,2013,47578,은색,오토,디젤,2500,승합,97도9678,0,0,0,0,0,2,현대 펠리세이드
6420,현대 더 올 뉴 투싼(NX4) 디젤 2.0 2WD 프리미엄,620,2012,129644,회색,오토,디젤,1995,SUV,24다7491,0,0,0,0,0,1,BMW X4
6421,현대 아이오닉5 롱레인지 AWD 익스클루시브,1190,2015,190876,인기색상,오토,디젤,2191,SUV,39로7002,0,0,0,0,0,4,현대 아이오닉5
6422,현대 더 뉴 그랜저 2.5 프리미엄 초이스,1720,2020,63441,회색,오토,가솔린,1645,소형,288너6017,1,0,0,0,0,1,현대 그랜저
6423,현대 쏘나타 (DN8) 2.0 프리미엄,1850,2019,57526,인기색상,오토,가솔린,2181,중형,252모1666,1,0,0,0,0,3,현대 쏘나타
6424,현대 벨로스터(JS) 1.4 T-GDi 모던,820,2018,119473,흰색,오토,가솔린,1353,준중형,208도3201,1,0,0,0,0,3,현대 벨로스터
6425,현대 싼타페 DM R2.0 2WD EXCLUSIVE 스페셜,920,2014,170000,파랑색,오토,디젤,2191,SUV,41나1267,1,0,0,0,0,6,현대 싼타페
6426,현대 싼타페 DM R2.0 2WD PREMIUM 기본형,1170,2013,93660,흰색,오토,디젤,2191,SUV,35주3779,0,0,0,0,0,1,현대 싼타페
6427,현대 그랜드스타렉스 3인승 밴 CVX 디럭스,1190,2015,165243,은색,오토,디젤,2048,승합,84부4321,0,0,0,0,0,0,현대 스타렉스
6428,현대 그랜저HG LPG HG300 프리미엄,730,2013,243009,흰색,오토,LPG,2999,대형,66노7952,0,0,0,0,0,5,현대 그랜저
6429,현대 에쿠스(신형) VS380 프라임 VIP PACK,580,2009,179584,검정색,오토,가솔린,3778,대형,26부3525,0,0,0,0,0,7,현대 에쿠스
6430,현대 디 올 뉴 그랜저 2.5 가솔린 2WD 캘리그래피,4399,2022,1539,회색,오토,가솔린,2497,대형,382루9033,0,0,0,0,0,1,현대 그랜저
6431,현대 스타리아 2.2 투어러 11 모던,3450,2022,5655,흰색,오토,디젤,2199,승합,704부5427,0,0,0,0,0,1,현대 스타리아
6432,현대 그랜저HG HG300 익스클루시브,470,2013,219692,검정,오토,가솔린,2999,대형,38조1234,0,0,0,0,0,3,현대 그랜저
6433,현대 포터2 초장축 슈퍼캡 CRDi DLX 기본형,990,2015,143448,파랑색,오토,디젤,2349,트럭,83우9589,0,0,0,0,0,1,현대 포터
6434,현대 더 뉴 그랜저 하이브리드 2.4 프리미엄,2200,2019,115949,검정색,오토,하이브리드(가솔린),2359,대형,194무1472,1,0,0,0,0,1,현대 그랜저
6435,현대 맥스크루즈 디젤(e-VGT)2.2 2WD 익스클루시브 7인승 스페셜,990,2013,170515,진주색,오토,디젤,2199,SUV,40보7503,0,0,0,0,0,1,한국GM 크루즈
6436,현대 포터2 초장축 슈퍼캡 저상내장탑차 스타일,1690,2021,54667,흰색,오토,디젤,2349,트럭,827버3872,1,0,0,0,0,2,현대 포터
6437,현대 포터2 초장축 슈퍼캡 CRDi Smart,1030,2017,140006,파랑색,오토,디젤,2497,트럭,92모0525,0,0,0,0,0,1,현대 포터
6438,현대 포터2 초장축 슈퍼캡 윙바디 전동식 스마트,1900,2018,48595,흰색,오토,디젤,2497,트럭,89수2961,0,0,0,0,0,0,현대 포터
6439,현대 올 뉴 투싼 디젤(e-VGT R)1.6 2WD 스마트,1555,2018,73275,흰색,오토,디젤,1598,SUV,38보4939,0,0,0,0,0,3,현대 투싼
6440,현대 더 뉴 그랜저 하이브리드 2.4 프리미엄 초이스,2850,2019,58067,검정색,오토,하이브리드(가솔린),2359,대형,155가9183,0,0,0,0,0,1,현대 그랜저
6441,현대 싼타페 TM 가솔린 2.0T 2WD 익스클루시브,280,2008,104097,회색,오토,가솔린,1645,소형,40주8312,0,0,0,0,0,2,현대 싼타페
6442,현대 올 뉴 투싼 가솔린 (Turbo GDi) 1.6T 2WD 스마트,820,2014,190000,검정색,오토,하이브리드(가솔린),2359,대형,54서2485,0,0,0,0,0,3,현대 투싼
6443,현대 펠리세이드 3.8 가솔린 7인승 AWD 캘리그래피,1980,2017,64487,검정색,오토,디젤,1995,SUV,18가8838,0,0,0,0,0,2,현대 펠리세이드
6444,현대 펠리세이드 2.2 디젤 7인승 AWD 프레스티지,2350,2018,28757,검정색,오토,디젤,1995,SUV,29구3918,0,0,0,0,0,1,현대 펠리세이드
6445,현대 디 올 뉴 코나 하이브리드(SX2) 1.6 HEV 프리미엄,2099,2019,55409,진주색,오토,디젤,1995,SUV,277버1290,1,0,0,0,0,2,BMW X2
6446,현대 올 뉴 아반떼(CN7) 1.6 가솔린 인스퍼레이션,1700,2020,86057,청색,오토,가솔린,1598,소형,257고4646,0,0,0,0,0,1,기아 레이
6447,현대 그랜저HG HG300 로얄,750,2011,96000,회색,오토,가솔린,2999,대형,59러1461,0,0,0,0,0,1,현대 그랜저
6448,현대 코나 일렉트릭 모던,1999,2019,50000,흰색,오토,전기,2191,SUV,42마6518,0,0,0,0,0,2,현대 코나
6449,현대 아반떼MD M16 GDi PREMIER,650,2012,120100,회색,오토,가솔린,1849,준중형,120수1768,0,0,0,0,0,3,현대 아반떼
6450,현대 YF쏘나타 Y20 월드컵 스페셜 에디션,520,2010,124000,진회색(하이퍼메탈릭),오토,가솔린,1998,중형,61소7782,0,0,0,0,0,2,현대 쏘나타
6451,현대 NF쏘나타트랜스폼 LPG N20 Luxury,240,2008,122155,회색,오토,LPG,1998,중형,33어5207,0,0,0,0,0,2,현대 쏘나타
6452,현대 그랜저HG HG240 모던,1060,2016,157565,검정색,오토,가솔린,2359,대형,30러9432,0,0,0,0,0,2,현대 그랜저
6453,현대 더 뉴 아반떼 AD Smartstream G1.6 프리미엄,1370,2018,84000,흰색,오토,가솔린,1598,준중형,192모4829,1,0,0,0,0,0,현대 아반떼
6454,현대 그랜드스타렉스 11인승 왜건 CVX 스마트,1630,2016,77152,검정색,오토,디젤,2500,승합,75저7635,0,0,0,0,0,2,현대 스타렉스
6455,현대 그랜저HG HG240 모던,690,2013,127067,흰색,오토,가솔린,2359,대형,58주6537,0,0,0,0,0,1,현대 그랜저
6456,현대 올 뉴 투싼 디젤(e-VGT R)1.6 2WD 모던,1279,2018,71265,회색,오토,디젤,1598,SUV,378버3647,1,0,0,0,0,2,현대 투싼
6457,현대 싼타페 더 프라임 디젤 R2.0 2WD 7인승 프리미엄,1430,2017,58500,회색,오토,디젤,58500,SUV,05로2614,0,0,0,0,0,1,현대 싼타페
6458,현대 아이오닉 일렉트릭 Q,1610,2017,64544,회색,오토,전기,78,준중형,01서6810,0,0,0,0,0,0,현대 아이오닉
6459,현대 쏘나타 뉴 라이즈 2.0 LPi 렌터카 모던,1180,2019,96742,갈색,오토,LPG,2181,중형,208라2281,1,0,0,0,0,1,현대 쏘나타
6460,현대 더 뉴 싼타페 TM 가솔린 2.5T 4WD 프리미엄 초이스,2890,2021,31940,네이비색,오토,가솔린,2500,SUV,124무8793,0,0,0,0,0,1,현대 싼타페
6461,현대 더 뉴 맥스크루즈 디젤(e-VGT)R2.2 2WD 익스클루시브 7인승,1260,2016,174226,회색,오토,디젤,2199,SUV,63거0502,0,0,0,0,0,1,한국GM 크루즈
6462,현대 포터2 초장축 더블캡 내장탑차 SUP,880,2014,101564,흰색,오토,디젤,2500,트럭,93로9910,0,0,0,0,0,1,현대 포터
6463,현대 투싼ix 디젤 2WD LMX20 프리미엄,650,2010,100380,회색,오토,디젤,1997,SUV,19노7530,0,0,0,0,0,2,BMW X2
6464,현대 펠리세이드 2.2 디젤 7인승 익스클루시브,2490,2020,55792,검정색,오토,LPG,2359,승합,76보7683,0,0,0,0,0,3,현대 펠리세이드
6465,현대 더 뉴 아반떼 AD Smartstream G1.6 스마트,1799,2019,29749,인기색상,오토,가솔린,2000,중형,391마5790,1,0,0,0,0,1,현대 아반떼
6466,현대 캐스퍼 1.0 가솔린 디 에센셜,690,2012,89005,회색,오토,가솔린,2359,대형,56부1733,0,0,0,0,0,2,현대 캐스퍼
6467,현대 더 뉴 그랜드 스타렉스 밴 5인승 모던,1470,2019,21000,노랑색,오토,가솔린,2181,중형,29우0529,0,0,0,0,0,1,현대 스타렉스
6468,현대 더 럭셔리 그랜저 Q270 럭셔리 스마트팩,1603,2017,146709,흰색,오토,디젤,2199,SUV,53버2559,0,0,0,0,0,0,현대 그랜저
6469,현대 엑센트(신형) 1.4 VVT 모던,480,2010,109149,회색,오토,가솔린,1849,준중형,33어9330,0,0,0,0,0,9,현대 엑센트
6470,현대 그랜저HG HG240 모던,840,2013,96770,쥐색,오토,가솔린,2999,대형,18라3964,0,0,0,0,0,3,현대 그랜저
6471,현대 i30(신형) 1.6 VGT 익스트림,620,2012,137967,흰색,오토,디젤,1849,준중형,56수8431,0,0,0,0,0,2,BMW i3
6472,현대 쏘나타 더 브릴리언트 CVVL 스마트,790,2013,85541,흰색,오토,가솔린,2181,중형,32버6971,0,0,0,0,0,2,현대 쏘나타
6473,현대 투싼ix 디젤 2WD LX20 프리미어,590,2009,89476,흰색,오토,디젤,1995,SUV,69소2108,0,0,0,0,0,1,BMW X2
6474,현대 YF쏘나타 CVVL 럭셔리,360,2012,195000,검정색,오토,가솔린,1991,중형,14노7867,0,0,0,0,0,0,현대 쏘나타
6475,현대 아이오닉 N,1650,2017,85119,흰색,오토,하이브리드(가솔린),1580,준중형,48더2649,0,0,0,0,0,1,현대 아이오닉
6476,현대 포터2 초장축 더블캡 CRDi Smart,1099,2017,129053,파랑색,오토,디젤,2497,트럭,86무0794,0,0,0,0,0,7,현대 포터
6477,현대 싼타페 더 프라임 디젤 R2.0 2WD 5인승 익스클루시브 기본,1620,2015,79192,파랑색,오토,디젤,1995,SUV,14로6836,0,0,0,0,0,2,현대 싼타페
6478,현대 올 뉴 마이티 하이내장탑차 3.5톤 슈퍼캡 장축고상 슈퍼,4490,2019,426013,흰색,수동,디젤,3933,트럭,806주9140,1,0,0,0,0,1,현대 마이티
6479,현대 펠리세이드 3.8 가솔린 7인승 캘리그래피,3300,2020,66000,검정색,오토,가솔린,3778,SUV,140호9867,1,0,0,0,0,0,현대 펠리세이드
6480,현대 그랜저 뉴 럭셔리 L330 럭셔리 기본형,310,2009,87711,검정색,오토,가솔린,3342,대형,54로0265,0,0,0,0,0,5,현대 그랜저
6481,현대 제네시스 BH330 LUXURY 기본형,320,2009,149551,검정색,오토,가솔린,3342,대형,66머8466,0,0,0,0,0,5,현대 제네시스
6482,현대 투싼 2.0 VGT 디젤 2WD MX 최고급형,270,2007,251091,인기색상,오토,디젤,2191,SUV,39노5389,0,0,0,0,0,3,현대 투싼
6483,현대 쏘나타 뉴 라이즈 2.0 프리미엄 스페셜,1470,2018,125290,인기색상,오토,가솔린,2181,중형,360버6980,1,0,0,0,0,2,현대 쏘나타
6484,현대 아반떼AD 1.6 e-VGT 스타일,799,2017,91120,흰색,오토,디젤,1849,준중형,296구7038,1,0,0,0,0,2,현대 아반떼
6485,현대 올 뉴 투싼 디젤(e-VGT R)2.0 2WD 스타일,1530,2015,42921,검정색,오토,디젤,2191,SUV,55보5002,0,0,0,0,0,1,현대 투싼
6486,현대 제네시스DH G330 모던 AWD 기본형,1395,2015,122021,검정,오토,가솔린,3300,대형,12두8680,0,0,0,0,0,0,현대 제네시스
6487,현대 싼타페 TM 디젤 2.2 4WD 인스퍼레이션,1950,2018,175105,검정색,오토,디젤,2199,SUV,27버9171,0,0,0,0,0,1,기아 레이
6488,현대 펠리세이드 2.2 디젤 7인승 캘리그래피,2295,2021,9680,흰색,오토,디젤,2497,트럭,85러4410,0,0,0,0,0,1,현대 펠리세이드
6489,현대 더 뉴 그랜저 2.5 르블랑,1780,2016,77716,파랑색,오토,디젤,1995,SUV,62서2943,0,0,0,0,0,2,현대 그랜저
6490,현대 그랜저IG 2.4 프리미엄 기본형,2550,2022,45550,흰색,오토,디젤,2500,트럭,827마8552,0,0,0,0,0,3,현대 그랜저
6491,현대 그랜드스타렉스 3인승 밴 스마트,1200,2022,1275,흰색,오토,가솔린,998,경차,287모6339,0,0,0,0,0,1,현대 스타렉스
6492,현대 그랜저HG HG240 스페셜,3150,2021,59450,흰색,오토,가솔린,2500,SUV,173나5509,0,0,0,0,0,0,현대 그랜저
6493,현대 아반떼MD M16 GDi PREMIER,330,2010,159001,회색,오토,가솔린,1591,준중형,28거4084,0,0,0,0,0,2,현대 아반떼
6494,현대 아반떼 N 2.0 T 기본형,750,2012,154163,흰색,오토,디젤,1995,SUV,56소7310,0,0,0,0,0,1,현대 아반떼
6495,현대 올 뉴 아반떼(CN7) 1.6 가솔린 모던,1850,2020,31502,인기색상,오토,가솔린,1645,소형,150우6386,0,0,0,0,0,0,현대 아반떼
6496,현대 아반떼AD 1.6 GDi 스마트,820,2016,30180,흰색,오토,가솔린,1591,준중형,30머0211,0,0,0,0,0,3,현대 아반떼
6497,현대 YF쏘나타 Y20 프리미어 최고급형,540,2011,127000,흰색,오토,가솔린,1998,중형,67조7095,0,0,0,0,0,1,현대 쏘나타
6498,현대 포터2 일렉트릭 슈퍼캡 초장축 프리미엄 스페셜,2199,2022,14131,인기색상,오토,전기,180,트럭,81나8108,0,0,0,0,0,1,현대 포터
6499,현대 싼타페 TM 디젤 2.2 4WD 프레스티지,2150,2018,117667,인기색상,오토,디젤,2191,SUV,65누3257,0,0,0,0,0,1,현대 싼타페
6500,현대 포터2 초장축 슈퍼캡 CRDi Style,1890,2021,15800,인기색상,오토,디젤,2349,트럭,80루7633,0,0,0,0,0,1,현대 포터
6501,현대 그랜저TG LPI Q270 기본형,140,2006,255798,검정색,오토,LPG,2656,대형,29고3428,1,0,0,0,0,6,현대 그랜저
6502,현대 올 뉴 투싼 가솔린(Turbo GDi)1.6T 4WD 모던,2160,2019,58963,회색,오토,가솔린,2191,SUV,06노2940,0,0,0,0,0,0,현대 투싼
6503,현대 포터2 초장축 슈퍼캡 윙바디 수동 PLUS,2070,2020,72574,흰색,오토,디젤,2500,트럭,94루3369,0,0,0,0,0,3,현대 포터
6504,현대 포터2 초장축 슈퍼캡 CRDi PLUS 기본형,685,2013,83895,파랑색,수동,디젤,2497,트럭,81누8845,0,0,0,0,0,1,현대 포터
6505,현대 포터2 초장축 슈퍼캡 냉동탑차 스마트,570,2016,264731,흰색,수동,디젤,2349,트럭,93가9253,0,0,0,0,0,2,현대 포터
6506,현대 베뉴 가솔린 1.6 FLUX,1750,2019,31000,흰색,오토,가솔린,1598,SUV,350도7126,0,0,0,0,0,0,현대 베뉴
6507,현대 더 뉴 그랜저 2.5 캘리그래피,2750,2020,93443,검정,오토,가솔린,2497,대형,347너6889,0,0,0,0,0,2,현대 그랜저
6508,현대 그랜저IG 렌터카 3.0 LPi 모던 기본형,1850,2018,87873,회색,오토,LPG,2999,대형,257어2271,1,0,0,0,0,1,현대 그랜저
6509,현대 제네시스 BH380(수출형) 익스클루시브,600,2011,139557,흰색,오토,가솔린,3007,대형,63머3226,0,0,0,0,0,5,현대 제네시스
6510,현대 포터2 초장축 슈퍼캡 CRDi Style,1330,2016,44104,흰색,오토,디젤,2497,트럭,87우7737,0,0,0,0,0,0,현대 포터
6511,현대 더 뉴 아반떼 1.6 GDi 프리미엄 기본형,750,2014,139340,흰색,오토,가솔린,1591,준중형,51너8951,0,0,0,0,0,1,현대 아반떼
6512,현대 그랜저IG 2.4 프리미엄 스페셜,1299,2016,128436,검정색,오토,가솔린,2359,대형,125다4238,1,0,0,0,0,4,현대 그랜저
6513,현대 아이오닉6(CE) 롱레인지 익스클루시브 플러스,3180,2022,26701,흰색,오토,가솔린,3778,SUV,236모9510,1,0,0,0,0,1,현대 아이오닉6
6514,현대 제네시스DH G330 프리미엄 AWD,4799,2017,31099,파랑색,오토,디젤,2497,승합,71서8516,0,0,0,0,0,2,현대 제네시스
6515,현대 싼타페 TM 디젤 2.2 2WD 프리미엄,740,2014,86000,흰색,수동,디젤,2497,트럭,86더5391,0,0,0,0,0,2,현대 싼타페
6516,현대 더 뉴 그랜저 3.3 프리미엄 초이스,395,2009,148013,흰색,오토,가솔린,1991,중형,16보9550,0,0,0,0,0,2,현대 그랜저
